transaction_id,passenger_id,passenger_name,date,route,ticket_type,fare_paid_lkr,is_fraud,fraud_type,risk_score,risk_category,reason_for_flagging,suspected_fraud_type
TXN107705,PSG100282,Yasas Bandara,2024-03-21,Colombo Fort - Matara,Full Fare,420,0,,36.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107718,PSG100842,Kasun Karunaratne,2024-03-22,Maradana - Puttalam,Full Fare,950,0,,34.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107719,PSG102735,Sithumini Weerasinghe,2024-03-22,Colombo Fort - Matara,Full Fare,180,0,,6.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107712,PSG102937,Hansika Fernando,2024-03-22,Maradana - Puttalam,Full Fare,420,0,,28.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107714,PSG102345,Nimal Fernando,2024-03-22,Colombo Fort - Ratnapura Line,Full Fare,420,0,,24.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107713,PSG102849,Hansika Dissanayake,2024-03-22,Colombo Fort - Anuradhapura,Full Fare,420,1,Ticket Reuse,62.9,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107715,PSG100836,Dinesh Kumara,2024-03-22,Colombo Fort - Anuradhapura,Full Fare,420,0,,18.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107717,PSG101445,Ruwan Senanayake,2024-03-22,Colombo Fort - Kurunegala,Student Concession,72,0,,17.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107716,PSG100860,Sunil Herath,2024-03-22,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,17.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107726,PSG102956,Anushka Jayawardena,2024-03-23,Colombo Fort - Vavuniya,Government Employee Concession,108,0,,38.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107725,PSG101359,Sithumini Jayawardena,2024-03-23,Colombo Fort - Batticaloa,Full Fare,420,0,,24.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107722,PSG100441,Ravindu Jayawardena,2024-03-23,Colombo Fort - Matara,Full Fare,180,0,,14.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107728,PSG100471,Roshan Weerasinghe,2024-03-23,Colombo Fort - Anuradhapura,Disability Concession,126,0,,34.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107723,PSG100740,Ruwan Perera,2024-03-23,Colombo Fort - Galle,Full Fare,420,0,,19.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107724,PSG100039,Kavindi Ekanayake,2024-03-23,Colombo Fort - Jaffna,Student Concession,72,0,,38.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107721,PSG102486,Sanduni Kumara,2024-03-23,Colombo Fort - Kandy,Full Fare,180,0,,16.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107720,PSG100112,Hansika Wickramasinghe,2024-03-23,Colombo Fort - Batticaloa,Full Fare,180,0,,12.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107727,PSG103138,Sunil Kumara,2024-03-23,Colombo Fort - Ratnapura Line,Government Employee Concession,252,0,,39.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107731,PSG100243,Kasun Karunaratne,2024-03-24,Colombo Fort - Kandy,Season Ticket,90,1,Ticket Reuse,84.7,High,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107730,PSG101266,Roshan Jayawardena,2024-03-24,Colombo Fort - Anuradhapura,Full Fare,180,0,,16.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107732,PSG102084,Nadeesha Ekanayake,2024-03-24,Colombo Fort - Jaffna,Full Fare,180,0,,14.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107729,PSG101159,Sanduni Kumara,2024-03-24,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,25.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107737,PSG101668,Nadeesha Fernando,2024-03-25,Colombo Fort - Kurunegala,Full Fare,180,0,,17.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107740,PSG100956,Nimal Kumara,2024-03-25,Colombo Fort - Kandy,Full Fare,180,0,,11.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107734,PSG101060,Malsha Rajapaksha,2024-03-25,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,1,Ticket Reuse,64.3,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107738,PSG100717,Lasith Silva,2024-03-25,Colombo Fort - Kurunegala,Senior Citizen Concession,90,0,,16.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107733,PSG101091,Dilani Amarasinghe,2024-03-25,Kandy - Badulla (Upcountry local),Full Fare,180,0,,9.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107735,PSG100042,Dilani Herath,2024-03-25,Maradana - Puttalam,Disability Concession,54,0,,25.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107739,PSG101975,Tharindu Bandara,2024-03-25,Colombo Fort - Jaffna,Full Fare,180,0,,16.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107736,PSG102611,Roshan de Zoysa,2024-03-25,Kandy - Badulla (Upcountry local),Full Fare,180,0,,17.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107741,PSG102889,Hansika Silva,2024-03-26,Colombo Fort - Batticaloa,Season Ticket,210,0,,35.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107744,PSG100972,Tharindu Silva,2024-03-26,Colombo Fort - Kandy,Full Fare,420,0,,19.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107748,PSG100583,Nimal Dissanayake,2024-03-26,Maradana - Puttalam,Season Ticket,90,0,,22.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107745,PSG101857,Hansika Gunawardena,2024-03-26,Colombo Fort - Kandy,Full Fare,180,0,,10.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107746,PSG102057,Dinesh Weerasinghe,2024-03-26,Colombo Fort - Vavuniya,Student Concession,380,0,,34.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107750,PSG100215,Sunil Herath,2024-03-26,Colombo Fort - Kandy,Senior Citizen Concession,90,0,,23.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107742,PSG100300,Dilani Kumara,2024-03-26,Colombo Fort - Jaffna,Government Employee Concession,108,0,,24.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107743,PSG101450,Nadeesha de Zoysa,2024-03-26,Colombo Fort - Galle,Full Fare,420,0,,18.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107747,PSG101929,Lasith Rathnayake,2024-03-26,Colombo Fort - Vavuniya,Student Concession,72,0,,29.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107749,PSG100580,Sithumini Weerasinghe,2024-03-26,Kandy - Badulla (Upcountry local),Student Concession,72,1,Ticket Reuse,73.4,High,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107756,PSG102886,Nuwan Perera,2024-03-27,Colombo Fort - Kandy,Student Concession,168,0,,37.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107759,PSG100370,Piyumi Kumara,2024-03-27,Colombo Fort - Badulla,Senior Citizen Concession,210,0,,52.5,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107760,PSG100817,Nuwan Karunaratne,2024-03-27,Colombo Fort - Trincomalee,Senior Citizen Concession,90,0,,34.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107751,PSG102026,Sachini de Zoysa,2024-03-27,Maradana - Puttalam,Senior Citizen Concession,210,0,,24.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107758,PSG102459,Sanduni Karunaratne,2024-03-27,Colombo Fort - Negombo (Coastal Line local),Full Fare,950,0,,48.9,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN107761,PSG103003,Dinesh Herath,2024-03-27,Colombo Fort - Kurunegala,Season Ticket,90,0,,15.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107755,PSG102256,Saman Abeywardena,2024-03-27,Colombo Fort - Vavuniya,Government Employee Concession,108,1,Suspicious Resale,69.1,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN107757,PSG102659,Sachini Bandara,2024-03-27,Colombo Fort - Matara,Full Fare,420,0,,9.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107754,PSG101222,Sithumini Wijesekara,2024-03-27,Colombo Fort - Vavuniya,Season Ticket,90,0,,13.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107752,PSG103032,Tharindu Gunawardena,2024-03-27,Colombo Fort - Kandy,Government Employee Concession,570,0,,28.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107753,PSG103096,Ashan Fernando,2024-03-27,Kandy - Badulla (Upcountry local),Student Concession,72,0,,15.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107764,PSG100433,Piyumi de Zoysa,2024-03-28,Colombo Fort - Galle,Government Employee Concession,108,0,,17.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107762,PSG100206,Dinesh Silva,2024-03-28,Maradana - Puttalam,Full Fare,180,0,,12.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107763,PSG101298,Nadeesha Herath,2024-03-28,Colombo Fort - Kurunegala,Full Fare,180,0,,18.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107766,PSG102880,Saman Jayawardena,2024-03-29,Colombo Fort - Kurunegala,Full Fare,420,0,,11.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107767,PSG100226,Ishara Perera,2024-03-29,Colombo Fort - Badulla,Student Concession,72,0,,19.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107765,PSG103144,Dinesh de Zoysa,2024-03-29,Colombo Fort - Kurunegala,Full Fare,180,0,,8.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107769,PSG100825,Chamara Perera,2024-03-29,Kandy - Badulla (Upcountry local),Government Employee Concession,108,0,,18.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107768,PSG100113,Piyumi Senanayake,2024-03-29,Colombo Fort - Ratnapura Line,Season Ticket,475,0,,27.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107770,PSG102951,Sunil Kumara,2024-03-30,Colombo Fort - Trincomalee,Season Ticket,210,0,,38.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107771,PSG102716,Lasith Karunaratne,2024-03-30,Colombo Fort - Batticaloa,Student Concession,72,0,,47.8,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN107774,PSG100425,Chaminda de Zoysa,2024-03-31,Colombo Fort - Anuradhapura,Government Employee Concession,108,0,,37.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107772,PSG100457,Sithumini Weerasinghe,2024-03-31,Colombo Fort - Kandy,Student Concession,72,0,,31.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107773,PSG100929,Nadeesha Herath,2024-03-31,Maradana - Puttalam,Full Fare,180,0,,18.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107777,PSG100898,Chaminda Jayawardena,2024-03-31,Colombo Fort - Trincomalee,Student Concession,72,0,,40.1,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107776,PSG102099,Gayan Bandara,2024-03-31,Colombo Fort - Badulla,Full Fare,180,1,Ticket Reuse,58.2,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107775,PSG102245,Chamara Jayawardena,2024-03-31,Colombo Fort - Kandy,Government Employee Concession,108,1,Suspicious Resale,75.8,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN107778,PSG102738,Ashan Herath,2024-04-01,Colombo Fort - Matara,Full Fare,180,0,,28.8,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN107781,PSG103081,Priyantha Silva,2024-04-01,Colombo Fort - Trincomalee,Full Fare,180,0,,9.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107782,PSG100603,Nadeesha Herath,2024-04-01,Colombo Fort - Anuradhapura,Government Employee Concession,108,0,,20.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107780,PSG101456,Ishara Bandara,2024-04-01,Colombo Fort - Vavuniya,Season Ticket,210,1,Suspicious Resale,72.9,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN107779,PSG102370,Ashan Weerasinghe,2024-04-01,Colombo Fort - Badulla,Season Ticket,210,0,,34.7,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN107789,PSG102245,Chamara Jayawardena,2024-04-02,Colombo Fort - Matara,Student Concession,63,1,Abnormal Concession Usage,59.8,Medium,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN107787,PSG101852,Gayan Karunaratne,2024-04-02,Colombo Fort - Ratnapura Line,Full Fare,180,0,,14.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107786,PSG100999,Dinesh Gunawardena,2024-04-02,Colombo Fort - Kandy,Season Ticket,90,1,Suspicious Resale,68.7,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN107784,PSG102630,Chaminda Fernando,2024-04-02,Colombo Fort - Negombo (Coastal Line local),Student Concession,72,1,Ticket Reuse,50.9,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107785,PSG101062,Sachini Gunawardena,2024-04-02,Colombo Fort - Kandy,Full Fare,420,0,,19.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107788,PSG101834,Nuwan Bandara,2024-04-02,Colombo Fort - Vavuniya,Full Fare,180,0,,49.9,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN107783,PSG100853,Chaminda Abeywardena,2024-04-02,Colombo Fort - Badulla,Season Ticket,90,0,,15.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107793,PSG103133,Anushka Perera,2024-04-03,Colombo Fort - Matara,Student Concession,72,0,,46.9,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107794,PSG100187,Yasas Fernando,2024-04-03,Colombo Fort - Ratnapura Line,Full Fare,180,0,,10.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107791,PSG100623,Sanduni Weerasinghe,2024-04-03,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,7.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107790,PSG100353,Nimal Senanayake,2024-04-03,Colombo Fort - Anuradhapura,Full Fare,180,0,,8.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107792,PSG102256,Saman Abeywardena,2024-04-03,Colombo Fort - Kandy,Government Employee Concession,108,1,Ticket Reuse,76.0,High,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107799,PSG101421,Sachini Weerasinghe,2024-04-04,Colombo Fort - Kandy,Student Concession,72,0,,26.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107802,PSG102642,Chaminda Senanayake,2024-04-04,Colombo Fort - Trincomalee,Full Fare,180,0,,59.8,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN107801,PSG101293,Tharindu Wickramasinghe,2024-04-04,Colombo Fort - Batticaloa,Season Ticket,90,0,,16.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107795,PSG101637,Ashan Abeywardena,2024-04-04,Colombo Fort - Kandy,Full Fare,180,0,,13.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107798,PSG102434,Roshan Ekanayake,2024-04-04,Colombo Fort - Negombo (Coastal Line local),Full Fare,950,0,,33.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107800,PSG102860,Chaminda Rathnayake,2024-04-04,Colombo Fort - Jaffna,Full Fare,180,0,,25.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107797,PSG101215,Saman Karunaratne,2024-04-04,Colombo Fort - Galle,Full Fare,180,0,,35.9,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN107796,PSG102716,Lasith Karunaratne,2024-04-04,Maradana - Puttalam,Full Fare,180,0,,37.0,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN107808,PSG102143,Hansika de Zoysa,2024-04-05,Colombo Fort - Trincomalee,Government Employee Concession,108,0,,49.9,Medium,Passenger has multiple prior fraud incidents,Unclassified
