transaction_id,passenger_id,passenger_name,date,time,day_of_week,route,travel_class,ticket_type,standard_fare_lkr,fare_paid_lkr,payment_method,booking_channel,seat_number,ticket_scan_count,inspection_status,is_fraud,fraud_type
TXN102421,PSG100713,Anushka Abeywardena,2021-10-18T00:00:00,12:33,Monday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Online,Online,293.0,5,Inspected,1,Ticket Reuse
TXN102422,PSG100224,Nadeesha Gunawardena,2021-10-18T00:00:00,12:43,Monday,Colombo Fort - Badulla,3rd Class,Senior Citizen Concession,180,90,Online,Online,281.0,1,Not Inspected,0,None
TXN102424,PSG100593,Ruwan Senanayake,2021-10-19T00:00:00,14:04,Tuesday,Colombo Fort - Ratnapura Line,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN102425,PSG102889,Hansika Silva,2021-10-19T00:00:00,14:27,Tuesday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102426,PSG100593,Ruwan Senanayake,2021-10-19T00:00:00,16:03,Tuesday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102431,PSG101683,Dilani Gunawardena,2021-10-20T00:00:00,05:52,Wednesday,Colombo Fort - Batticaloa,3rd Class,Student Concession,180,72,Online,Station Counter,,1,Not Inspected,0,None
TXN102427,PSG101395,Gayan Jayawardena,2021-10-20T00:00:00,12:31,Wednesday,Colombo Fort - Batticaloa,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102428,PSG102460,Chaminda Wijesekara,2021-10-20T00:00:00,12:56,Wednesday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Online,Online,25.0,1,Inspected,0,None
TXN102429,PSG103138,Sunil Kumara,2021-10-20T00:00:00,14:13,Wednesday,Colombo Fort - Kandy,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN102430,PSG102967,Sanduni Gunawardena,2021-10-20T00:00:00,20:24,Wednesday,Colombo Fort - Batticaloa,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Inspected,0,None
TXN102435,PSG103191,Dilani Perera,2021-10-21T00:00:00,07:03,Thursday,Colombo Fort - Vavuniya,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN102433,PSG101323,Sithumini Kumara,2021-10-21T00:00:00,10:38,Thursday,Colombo Fort - Badulla,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN102432,PSG100684,Gayan Amarasinghe,2021-10-21T00:00:00,16:14,Thursday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Online,Station Counter,,1,Inspected,0,None
TXN102434,PSG102851,Dinesh Rathnayake,2021-10-21T00:00:00,17:19,Thursday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102438,PSG102907,Sithumini Fernando,2021-10-22T00:00:00,10:08,Friday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Online,Online,339.0,1,Inspected,0,None
TXN102437,PSG100296,Ashan Rajapaksha,2021-10-22T00:00:00,13:03,Friday,Colombo Fort - Galle,2nd Class,Season Ticket,420,210,Online,Online,,1,Inspected,1,Suspicious Resale
TXN102436,PSG100434,Ravindu Perera,2021-10-22T00:00:00,16:32,Friday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN102439,PSG100962,Kasun Silva,2021-10-22T00:00:00,20:03,Friday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102441,PSG102115,Sunil Abeywardena,2021-10-23T00:00:00,07:24,Saturday,Colombo Fort - Vavuniya,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102442,PSG101173,Lasith Kumara,2021-10-23T00:00:00,13:24,Saturday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Online,Online,274.0,1,Not Inspected,0,None
TXN102440,PSG100859,Nuwan Karunaratne,2021-10-23T00:00:00,14:03,Saturday,Kandy - Badulla (Upcountry local),2nd Class,Student Concession,420,168,Cash,Station Counter,,1,Not Inspected,0,None
TXN102450,PSG102314,Sachini Dissanayake,2021-10-24T00:00:00,08:21,Sunday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102449,PSG100295,Piyumi Abeywardena,2021-10-24T00:00:00,09:18,Sunday,Kandy - Badulla (Upcountry local),2nd Class,Senior Citizen Concession,420,210,Online,Station Counter,,1,Not Inspected,0,None
TXN102448,PSG100982,Piyumi Herath,2021-10-24T00:00:00,11:30,Sunday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102443,PSG102754,Sithumini Wijesekara,2021-10-24T00:00:00,12:24,Sunday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102445,PSG102048,Kavindi Silva,2021-10-24T00:00:00,13:14,Sunday,Colombo Fort - Trincomalee,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN102447,PSG100431,Saman Kumara,2021-10-24T00:00:00,13:53,Sunday,Colombo Fort - Vavuniya,2nd Class,Student Concession,420,168,Online,Online,215.0,1,Not Inspected,0,None
TXN102446,PSG102506,Sithumini Abeywardena,2021-10-24T00:00:00,14:05,Sunday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Online,331.0,1,Not Inspected,0,None
TXN102444,PSG100757,Ashan Abeywardena,2021-10-24T00:00:00,15:15,Sunday,Kandy - Badulla (Upcountry local),2nd Class,Government Employee Concession,420,252,Online,Online,280.0,1,Not Inspected,0,None
TXN102452,PSG100428,Ashan Fernando,2021-10-25T00:00:00,10:39,Monday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102451,PSG101751,Lasith Bandara,2021-10-25T00:00:00,18:24,Monday,Kandy - Badulla (Upcountry local),1st Class,Student Concession,950,380,Cash,Station Counter,,1,Not Inspected,0,None
TXN102455,PSG100700,Sanduni Bandara,2021-10-26T00:00:00,08:47,Tuesday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102453,PSG100001,Chathurika Rathnayake,2021-10-26T00:00:00,11:21,Tuesday,Colombo Fort - Anuradhapura,2nd Class,Senior Citizen Concession,420,189,Online,Online,55.0,1,Not Inspected,1,Abnormal Concession Usage
TXN102456,PSG102697,Kavindi Perera,2021-10-26T00:00:00,12:55,Tuesday,Maradana - Puttalam,2nd Class,Full Fare,420,420,Online,Online,385.0,1,Inspected,0,None
TXN102454,PSG100732,Sanduni Silva,2021-10-26T00:00:00,14:50,Tuesday,Colombo Fort - Negombo (Coastal Line local),1st Class,Student Concession,950,380,Online,Online,171.0,1,Inspected,0,None
TXN102457,PSG100522,Hansika Jayawardena,2021-10-27T00:00:00,10:53,Wednesday,Maradana - Puttalam,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Inspected,0,None
TXN102458,PSG102867,Chathurika Senanayake,2021-10-27T00:00:00,13:36,Wednesday,Colombo Fort - Anuradhapura,3rd Class,Senior Citizen Concession,180,81,Cash,Station Counter,,1,Not Inspected,1,Abnormal Concession Usage
TXN102459,PSG101503,Sithumini Rathnayake,2021-10-27T00:00:00,19:29,Wednesday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Online,Online,377.0,1,Not Inspected,0,None
TXN102463,PSG102993,Roshan Karunaratne,2021-10-28T00:00:00,06:10,Thursday,Colombo Fort - Galle,2nd Class,Student Concession,420,168,Online,Online,178.0,1,Not Inspected,0,None
TXN102460,PSG102839,Dilani Perera,2021-10-28T00:00:00,07:10,Thursday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102464,PSG100211,Sachini Senanayake,2021-10-28T00:00:00,07:33,Thursday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102462,PSG100120,Ruwan Senanayake,2021-10-28T00:00:00,13:32,Thursday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102461,PSG102837,Ishara Gunawardena,2021-10-28T00:00:00,14:50,Thursday,Colombo Fort - Matara,2nd Class,Student Concession,420,168,Cash,Station Counter,,1,Not Inspected,0,None
TXN102465,PSG101015,Kavindi Jayawardena,2021-10-29T00:00:00,10:02,Friday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN102467,PSG102357,Nimal Karunaratne,2021-10-29T00:00:00,15:28,Friday,Colombo Fort - Matara,1st Class,Season Ticket,950,475,Cash,Station Counter,,1,Inspected,0,None
TXN102466,PSG100715,Ishara Jayawardena,2021-10-29T00:00:00,17:17,Friday,Colombo Fort - Kandy,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN102468,PSG102291,Ruwan Herath,2021-10-29T00:00:00,17:40,Friday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Online,Online,39.0,1,Inspected,0,None
TXN102470,PSG101092,Chathurika Gunawardena,2021-10-30T00:00:00,09:07,Saturday,Colombo Fort - Kurunegala,3rd Class,Season Ticket,180,90,Online,Online,190.0,1,Inspected,0,None
TXN102471,PSG103015,Yasas Herath,2021-10-30T00:00:00,09:53,Saturday,Colombo Fort - Anuradhapura,3rd Class,Senior Citizen Concession,180,90,Online,Online,196.0,1,Not Inspected,0,None
TXN102469,PSG102754,Sithumini Wijesekara,2021-10-30T00:00:00,13:36,Saturday,Colombo Fort - Anuradhapura,3rd Class,Disability Concession,180,54,Cash,Station Counter,,1,Not Inspected,0,None
TXN102472,PSG100427,Dinesh de Zoysa,2021-10-30T00:00:00,20:51,Saturday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102475,PSG101953,Hansika Rajapaksha,2021-10-31T00:00:00,09:26,Sunday,Colombo Fort - Vavuniya,3rd Class,Full Fare,180,180,Cash,Station Counter,,3,Not Inspected,1,Ticket Reuse
TXN102477,PSG100105,Ashan Herath,2021-10-31T00:00:00,11:16,Sunday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102476,PSG100451,Priyantha Wijesekara,2021-10-31T00:00:00,14:42,Sunday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN102474,PSG102462,Lasith Fernando,2021-10-31T00:00:00,16:54,Sunday,Colombo Fort - Jaffna,2nd Class,Senior Citizen Concession,420,210,Online,Online,340.0,1,Not Inspected,0,None
TXN102473,PSG102110,Saman Karunaratne,2021-10-31T00:00:00,18:19,Sunday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102478,PSG103093,Tharindu Rajapaksha,2021-10-31T00:00:00,19:14,Sunday,Colombo Fort - Anuradhapura,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN102479,PSG100251,Gayan Wijesekara,2021-11-01T00:00:00,09:14,Monday,Colombo Fort - Batticaloa,3rd Class,Senior Citizen Concession,180,90,Online,Online,97.0,1,Not Inspected,0,None
TXN102482,PSG101037,Anushka Rathnayake,2021-11-01T00:00:00,12:18,Monday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102481,PSG100182,Saman Karunaratne,2021-11-01T00:00:00,14:00,Monday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102480,PSG100062,Sanduni Senanayake,2021-11-01T00:00:00,15:18,Monday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102483,PSG101522,Chamara Wijesekara,2021-11-01T00:00:00,16:43,Monday,Colombo Fort - Kandy,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN102485,PSG101948,Nadeesha Perera,2021-11-02T00:00:00,08:22,Tuesday,Colombo Fort - Kurunegala,3rd Class,Government Employee Concession,180,108,Online,Online,141.0,1,Not Inspected,0,None
TXN102487,PSG102614,Sunil Gunawardena,2021-11-02T00:00:00,08:36,Tuesday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102486,PSG102809,Roshan Jayawardena,2021-11-02T00:00:00,11:37,Tuesday,Colombo Fort - Batticaloa,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN102484,PSG100295,Piyumi Abeywardena,2021-11-02T00:00:00,12:31,Tuesday,Colombo Fort - Ratnapura Line,3rd Class,Student Concession,180,63,Cash,Station Counter,,1,Not Inspected,1,Abnormal Concession Usage
TXN102488,PSG102730,Yasas Perera,2021-11-03T00:00:00,11:11,Wednesday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102489,PSG100859,Nuwan Karunaratne,2021-11-03T00:00:00,11:27,Wednesday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102490,PSG100059,Ashan Silva,2021-11-03T00:00:00,12:23,Wednesday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102491,PSG103185,Chaminda Fernando,2021-11-03T00:00:00,13:54,Wednesday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102495,PSG103021,Kasun Herath,2021-11-04T00:00:00,08:11,Thursday,Colombo Fort - Kandy,3rd Class,Disability Concession,180,54,Cash,Station Counter,,1,Not Inspected,0,None
TXN102499,PSG102999,Sachini Fernando,2021-11-04T00:00:00,10:04,Thursday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Student Concession,180,72,Online,Online,379.0,1,Not Inspected,0,None
TXN102493,PSG100861,Chathurika Herath,2021-11-04T00:00:00,11:28,Thursday,Colombo Fort - Batticaloa,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN102497,PSG101003,Ravindu Jayawardena,2021-11-04T00:00:00,13:34,Thursday,Kandy - Badulla (Upcountry local),2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN102498,PSG100969,Gayan Bandara,2021-11-04T00:00:00,16:22,Thursday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN102496,PSG101945,Sithumini Abeywardena,2021-11-04T00:00:00,18:05,Thursday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102492,PSG100833,Sachini Ekanayake,2021-11-04T00:00:00,18:21,Thursday,Colombo Fort - Kandy,2nd Class,Government Employee Concession,420,252,Online,Station Counter,,1,Not Inspected,0,None
TXN102494,PSG100985,Piyumi Abeywardena,2021-11-04T00:00:00,19:49,Thursday,Colombo Fort - Badulla,3rd Class,Government Employee Concession,180,108,Online,Online,334.0,1,Not Inspected,0,None
TXN102501,PSG100732,Sanduni Silva,2021-11-05T00:00:00,05:43,Friday,Colombo Fort - Badulla,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN102505,PSG100789,Saman Amarasinghe,2021-11-05T00:00:00,07:01,Friday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102503,PSG101374,Nuwan Rajapaksha,2021-11-05T00:00:00,07:07,Friday,Colombo Fort - Jaffna,3rd Class,Season Ticket,180,90,Online,Online,382.0,1,Not Inspected,0,None
TXN102504,PSG103065,Sunil Rathnayake,2021-11-05T00:00:00,08:27,Friday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Online,Online,34.0,1,Not Inspected,0,None
TXN102506,PSG102269,Sanduni Wijesekara,2021-11-05T00:00:00,13:33,Friday,Colombo Fort - Trincomalee,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN102507,PSG103160,Malsha Rajapaksha,2021-11-05T00:00:00,14:30,Friday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Online,Online,66.0,1,Not Inspected,0,None
TXN102500,PSG102086,Nadeesha Dissanayake,2021-11-05T00:00:00,15:35,Friday,Colombo Fort - Anuradhapura,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN102502,PSG100295,Piyumi Abeywardena,2021-11-05T00:00:00,16:36,Friday,Colombo Fort - Anuradhapura,3rd Class,Senior Citizen Concession,180,90,Online,Online,,1,Not Inspected,1,Suspicious Resale
TXN102508,PSG101331,Ruwan Weerasinghe,2021-11-05T00:00:00,18:59,Friday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102509,PSG102086,Nadeesha Dissanayake,2021-11-06T00:00:00,09:30,Saturday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102512,PSG102539,Piyumi Karunaratne,2021-11-06T00:00:00,11:02,Saturday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102511,PSG101391,Sachini de Zoysa,2021-11-06T00:00:00,12:25,Saturday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102514,PSG102415,Kasun Silva,2021-11-06T00:00:00,13:30,Saturday,Kandy - Badulla (Upcountry local),1st Class,Season Ticket,950,475,Cash,Station Counter,,1,Not Inspected,0,None
TXN102510,PSG100025,Sachini Jayawardena,2021-11-06T00:00:00,16:42,Saturday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102513,PSG102150,Dinesh Ekanayake,2021-11-06T00:00:00,20:15,Saturday,Colombo Fort - Galle,2nd Class,Full Fare,420,420,Online,Online,37.0,3,Not Inspected,1,Ticket Reuse
TXN102515,PSG100593,Ruwan Senanayake,2021-11-07T00:00:00,07:55,Sunday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102517,PSG100931,Sanduni Dissanayake,2021-11-07T00:00:00,09:30,Sunday,Colombo Fort - Trincomalee,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN102516,PSG100478,Nuwan Amarasinghe,2021-11-07T00:00:00,10:00,Sunday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Online,Online,51.0,1,Not Inspected,0,None
TXN102519,PSG100015,Ravindu Bandara,2021-11-07T00:00:00,11:20,Sunday,Colombo Fort - Jaffna,2nd Class,Season Ticket,420,210,Online,Online,113.0,1,Not Inspected,0,None
TXN102518,PSG100298,Sithumini Kumara,2021-11-07T00:00:00,12:24,Sunday,Colombo Fort - Batticaloa,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN102525,PSG102619,Roshan Abeywardena,2021-11-08T00:00:00,08:50,Monday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102520,PSG101277,Chaminda Silva,2021-11-08T00:00:00,13:22,Monday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Online,235.0,1,Inspected,0,None
TXN102524,PSG100080,Chaminda Ekanayake,2021-11-08T00:00:00,14:24,Monday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Online,Station Counter,,1,Not Inspected,0,None
TXN102522,PSG101824,Chaminda Herath,2021-11-08T00:00:00,14:44,Monday,Colombo Fort - Batticaloa,1st Class,Government Employee Concession,950,570,Online,Online,52.0,1,Inspected,0,None
TXN102523,PSG102474,Ashan Dissanayake,2021-11-08T00:00:00,16:07,Monday,Colombo Fort - Batticaloa,3rd Class,Senior Citizen Concession,180,90,Online,Online,89.0,1,Inspected,0,None
TXN102521,PSG101499,Ravindu Ekanayake,2021-11-08T00:00:00,17:08,Monday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102527,PSG101530,Ashan Wickramasinghe,2021-11-09T00:00:00,10:42,Tuesday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102530,PSG102836,Gayan Amarasinghe,2021-11-09T00:00:00,11:37,Tuesday,Colombo Fort - Kurunegala,3rd Class,Senior Citizen Concession,180,90,Online,Station Counter,,1,Inspected,0,None
TXN102529,PSG100715,Ishara Jayawardena,2021-11-09T00:00:00,11:51,Tuesday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Online,Online,302.0,1,Not Inspected,0,None
TXN102531,PSG100737,Chaminda Wickramasinghe,2021-11-09T00:00:00,12:05,Tuesday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Season Ticket,180,90,Online,Online,244.0,1,Not Inspected,0,None
TXN102533,PSG100497,Nadeesha Amarasinghe,2021-11-09T00:00:00,12:15,Tuesday,Colombo Fort - Trincomalee,2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN102532,PSG101114,Dinesh Rajapaksha,2021-11-09T00:00:00,14:32,Tuesday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Online,294.0,1,Inspected,0,None
TXN102526,PSG101632,Nadeesha Amarasinghe,2021-11-09T00:00:00,17:46,Tuesday,Colombo Fort - Ratnapura Line,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102528,PSG101539,Priyantha Rathnayake,2021-11-09T00:00:00,18:13,Tuesday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN102534,PSG102272,Ravindu Kumara,2021-11-10T00:00:00,12:04,Wednesday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102542,PSG102893,Chathurika Amarasinghe,2021-11-11T00:00:00,05:09,Thursday,Colombo Fort - Anuradhapura,2nd Class,Student Concession,420,168,Online,Online,270.0,1,Inspected,0,None
TXN102536,PSG100018,Sanduni de Zoysa,2021-11-11T00:00:00,05:58,Thursday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN102540,PSG102882,Lasith Karunaratne,2021-11-11T00:00:00,08:48,Thursday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN102541,PSG100824,Chaminda de Zoysa,2021-11-11T00:00:00,11:05,Thursday,Kandy - Badulla (Upcountry local),2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN102543,PSG101694,Dinesh Ekanayake,2021-11-11T00:00:00,11:29,Thursday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Online,Station Counter,,1,Inspected,0,None
